STRASSE,ADRESS_ID,STRASSE_HS,PLZ,STADTTEIL,WL_2024
Stallerweg,307500007A,Stallerweg 7A,"94036",Neustift,C
Stallerweg,"307500009",Stallerweg 9,"94036",Neustift,C
Höhenreutweg,305000001A,Höhenreutweg 1A,"94036",Rittsteig,C
Scherlweg,307130004A,Scherlweg 4A,"94036",Rittsteig,C
Alte Poststraße,303050059A,Alte Poststraße 59A,"94036",Neustift,C
Stallerweg,307500010A,Stallerweg 10A,"94036",Neustift,C
Stallerweg,"307500010",Stallerweg 10,"94036",Neustift,C
Stallerweg,"307500011",Stallerweg 11,"94036",Neustift,C
Stallerweg,"307500006",Stallerweg 6,"94036",Neustift,C
Stallerweg,307500011B,Stallerweg 11B,"94036",Neustift,C
Höhenreutweg,"305000001",Höhenreutweg 1,"94036",Rittsteig,C
Stallerweg,"307500002",Stallerweg 2,"94036",Neustift,C
Alte Poststraße,303050059B,Alte Poststraße 59B,"94036",Neustift,C
Stallerweg,"307500004",Stallerweg 4,"94036",Neustift,C
Höhenreutweg,"305000002",Höhenreutweg 2,"94036",Rittsteig,C
Stallerweg,307500011A,Stallerweg 11A,"94036",Neustift,C
Alte Poststraße,303050069A,Alte Poststraße 69A,"94036",Rittsteig,C
Scherlweg,"307130002",Scherlweg 2,"94036",Rittsteig,C
Stallerweg,307500013A,Stallerweg 13A,"94036",Neustift,C
Stallerweg,"307500013",Stallerweg 13,"94036",Neustift,C
Fürstenzeller Straße,330600034B,Fürstenzeller Straße 34B,"94036",Neustift,C
Richterstraße,306910009A,Richterstraße 9A,"94036",Neustift,C
Alte Poststraße,303050085A,Alte Poststraße 85A,"94036",Rittsteig,C
Höhenreutweg,305000002A,Höhenreutweg 2A,"94036",Rittsteig,C
Fürstenzeller Straße,"330600030",Fürstenzeller Straße 30,"94036",Neustift,C
Richterstraße,"306910009",Richterstraße 9,"94036",Neustift,C
Richterstraße,306910007B,Richterstraße 7B,"94036",Neustift,C
Alte Poststraße,"303050065",Alte Poststraße 65,"94036",Rittsteig,C
Stallerweg,307500002A,Stallerweg 2A,"94036",Neustift,C
Fürstenzeller Straße,330600034C,Fürstenzeller Straße 34C,"94036",Neustift,C
Fürstenzeller Straße,330600034A,Fürstenzeller Straße 34A,"94036",Neustift,C
Alte Poststraße,303050065B,Alte Poststraße 65B,"94036",Rittsteig,C
Alte Poststraße,303050065A,Alte Poststraße 65A,"94036",Rittsteig,C
Alte Poststraße,"303050085",Alte Poststraße 85,"94036",Rittsteig,C
Fürstenzeller Straße,330600036A,Fürstenzeller Straße 36A,"94036",Neustift,C
Stallerweg,"307500017",Stallerweg 17,"94036",Neustift,C
Alte Poststraße,"303050067",Alte Poststraße 67,"94036",Rittsteig,C
Alte Poststraße,"303050069",Alte Poststraße 69,"94036",Rittsteig,C
Königschaldinger Straße,"330840056",Königschaldinger Straße 56,"94036",Rittsteig,C
Bibereckerweg,"330240048",Bibereckerweg 48,"94036",Schalding r.d.D.,C
Alte Poststraße,"303050092",Alte Poststraße 92,"94036",Rittsteig,C
Fürstenzeller Straße,330600036B,Fürstenzeller Straße 36B,"94036",Neustift,C
Richterstraße,"306910013",Richterstraße 13,"94036",Neustift,C
Richterstraße,306910009B,Richterstraße 9B,"94036",Neustift,C
Richterstraße,306910005A,Richterstraße 5A,"94036",Neustift,C
Richterstraße,306910001C,Richterstraße 1C,"94036",Neustift,C
Richterstraße,306910005B,Richterstraße 5B,"94036",Neustift,C
Richterstraße,"306910003",Richterstraße 3,"94036",Neustift,C
Richterstraße,"306910005",Richterstraße 5,"94036",Neustift,C
Königschaldinger Straße,330840044A,Königschaldinger Straße 44A,"94036",Rittsteig,C
Bibereckerweg,"330240040",Bibereckerweg 40,"94036",Schalding r.d.D.,C
Stallerweg,307500003A,Stallerweg 3A,"94036",Neustift,C
Alte Poststraße,303050063A,Alte Poststraße 63A,"94036",Neustift,C
Bibereckerweg,330240044A,Bibereckerweg 44A,"94036",Schalding r.d.D.,C
Bibereckerweg,"330240044",Bibereckerweg 44,"94036",Schalding r.d.D.,C
Stallerweg,"307500015",Stallerweg 15,"94036",Neustift,C
Bibereckerweg,330240044B,Bibereckerweg 44B,"94036",Schalding r.d.D.,C
Fürstenzeller Straße,330600032B,Fürstenzeller Straße 32B,"94036",Neustift,C
Fürstenzeller Straße,"330600032",Fürstenzeller Straße 32,"94036",Neustift,C
Alte Poststraße,"303050094",Alte Poststraße 94,"94036",Rittsteig,C
Bibereckerweg,"330240032",Bibereckerweg 32,"94036",Schalding r.d.D.,C
Bibereckerweg,"330240046",Bibereckerweg 46,"94036",Schalding r.d.D.,C
Alte Poststraße,303050090A,Alte Poststraße 90A,"94036",Rittsteig,C
Ölberggasse,"306510010",Ölberggasse 10,"94036",Neustift,C
Bibereckerweg,330240042A,Bibereckerweg 42A,"94036",Schalding r.d.D.,C
Alte Poststraße,303050094B,Alte Poststraße 94B,"94036",Rittsteig,C
Bibereckerweg,"330240034",Bibereckerweg 34,"94036",Schalding r.d.D.,C
Alte Poststraße,303050094A,Alte Poststraße 94A,"94036",Rittsteig,C
Alte Poststraße,"303050096",Alte Poststraße 96,"94036",Rittsteig,C
Bibereckerweg,330240040A,Bibereckerweg 40A,"94036",Schalding r.d.D.,C
Bibereckerweg,330240036A,Bibereckerweg 36A,"94036",Schalding r.d.D.,C
Richterstraße,306910003D,Richterstraße 3D,"94036",Neustift,C
Ölberggasse,"306510004",Ölberggasse 4,"94036",Neustift,C
Richterstraße,306910005C,Richterstraße 5C,"94036",Neustift,C
Richterstraße,"306910007",Richterstraße 7,"94036",Neustift,C
Richterstraße,306910003A,Richterstraße 3A,"94036",Neustift,C
Richterstraße,306910003C,Richterstraße 3C,"94036",Neustift,C
Alte Poststraße,303050071C,Alte Poststraße 71C,"94036",Rittsteig,C
Fürstenzeller Straße,330600036D,Fürstenzeller Straße 36D,"94036",Neustift,C
Fürstenzeller Straße,"330600034",Fürstenzeller Straße 34,"94036",Neustift,C
Ölberggasse,"306510012",Ölberggasse 12,"94036",Neustift,C
Richterstraße,"306910011",Richterstraße 11,"94036",Neustift,C
Schafhof,"275790002",Schafhof 2,"94036",Schalding r.d.D.,C
Ölberggasse,"306510006",Ölberggasse 6,"94036",Neustift,C
Ölberggasse,"306510002",Ölberggasse 2,"94036",Neustift,C
Königschaldinger Straße,"330840050",Königschaldinger Straße 50,"94036",Rittsteig,C
Königschaldinger Straße,"330840054",Königschaldinger Straße 54,"94036",Rittsteig,C
Richterstraße,306910001D,Richterstraße 1D,"94036",Neustift,C
Alte Poststraße,"303050090",Alte Poststraße 90,"94036",Rittsteig,C
Alte Poststraße,"303050083",Alte Poststraße 83,"94036",Rittsteig,C
Richterstraße,"306910008",Richterstraße 8,"94036",Neustift,C
Bibereckerweg,330240034B,Bibereckerweg 34B,"94036",Schalding r.d.D.,C
Bibereckerweg,"330240050",Bibereckerweg 50,"94036",Schalding r.d.D.,C
Bibereckerweg,330240034A,Bibereckerweg 34A,"94036",Schalding r.d.D.,C
Karlmann,"305340001",Karlmann 1,"94036",Rittsteig,C
Karlmann,"305340002",Karlmann 2,"94036",Rittsteig,C
Schafhof,"275790001",Schafhof 1,"94036",Schalding r.d.D.,C
Industriestraße,305140014B,Industriestraße 14B,"94036",Heining,C
Gustav-Haydn-Straße,"304770013",Gustav-Haydn-Straße 13,"94036",Heining,C
Eichetstraße,"304090005",Eichetstraße 5,"94036",Neustift,C
Eichetstraße,"304090009",Eichetstraße 9,"94036",Neustift,C
Eichetstraße,"304090007",Eichetstraße 7,"94036",Neustift,C
Eichetstraße,"304090003",Eichetstraße 3,"94036",Neustift,C
Eichetstraße,"304090001",Eichetstraße 1,"94036",Neustift,C
Eichetstraße,"304090039",Eichetstraße 39,"94036",Neustift,C
Eichetstraße,"304090037",Eichetstraße 37,"94036",Neustift,C
Eichetstraße,"304090015",Eichetstraße 15,"94036",Neustift,C
Eichetstraße,"304090013",Eichetstraße 13,"94036",Neustift,C
Gionstraße,"304530009",Gionstraße 9,"94036",Heining,C
Gionstraße,304530005A,Gionstraße 5A,"94036",Heining,C
Gionstraße,304530013C,Gionstraße 13C,"94036",Heining,C
Gionstraße,304530013G,Gionstraße 13G,"94036",Heining,C
Gustav-Haydn-Straße,"304770012",Gustav-Haydn-Straße 12,"94036",Heining,C
Schaldinger Straße,"307080008",Schaldinger Straße 8,"94036",Schalding r.d.D.,C
Gionstraße,304530013B,Gionstraße 13B,"94036",Heining,C
Gustav-Haydn-Straße,"304770021",Gustav-Haydn-Straße 21,"94036",Heining,C
Gionstraße,304530011E,Gionstraße 11E,"94036",Heining,C
Gionstraße,304530011D,Gionstraße 11D,"94036",Heining,C
Gionstraße,304530011C,Gionstraße 11C,"94036",Heining,C
Gionstraße,304530013F,Gionstraße 13F,"94036",Heining,C
Industriestraße,305140014A,Industriestraße 14A,"94036",Heining,C
Gionstraße,304530013D,Gionstraße 13D,"94036",Heining,C
Gionstraße,304530013E,Gionstraße 13E,"94036",Heining,C
Gustav-Haydn-Straße,"304770010",Gustav-Haydn-Straße 10,"94036",Heining,C
Industriestraße,"305140010",Industriestraße 10,"94036",Heining,C
Gionstraße,"304530015",Gionstraße 15,"94036",Heining,C
Industriestraße,"305140012",Industriestraße 12,"94036",Heining,C
Winzerleite,"308040002",Winzerleite 2,"94036",Heining,C
Oberöder Weg,"306470036",Oberöder Weg 36,"94036",Heining,C
Oberöder Weg,"306470040",Oberöder Weg 40,"94036",Heining,C
Gustav-Haydn-Straße,"304770019",Gustav-Haydn-Straße 19,"94036",Heining,C
Schaldinger Straße,"307080002",Schaldinger Straße 2,"94036",Schalding r.d.D.,C
Oberöder Weg,"306470041",Oberöder Weg 41,"94036",Heining,C
Gionstraße,"304530007",Gionstraße 7,"94036",Heining,C
Oberöder Weg,306470043A,Oberöder Weg 43A,"94036",Heining,C
Gionstraße,"304530028",Gionstraße 28,"94036",Heining,C
Gionstraße,304530026A,Gionstraße 26A,"94036",Heining,C
Oberöder Weg,306470041A,Oberöder Weg 41A,"94036",Heining,C
Gionstraße,"304530026",Gionstraße 26,"94036",Heining,C
Gustav-Haydn-Straße,304770010A,Gustav-Haydn-Straße 10A,"94036",Heining,C
Oberöder Weg,"306470049",Oberöder Weg 49,"94036",Heining,C
Oberöder Weg,"306470047",Oberöder Weg 47,"94036",Heining,C
Gustav-Haydn-Straße,"304770014",Gustav-Haydn-Straße 14,"94036",Heining,C
Gionstraße,304530015A,Gionstraße 15A,"94036",Heining,C
Gustav-Haydn-Straße,"304770016",Gustav-Haydn-Straße 16,"94036",Heining,C
Gionstraße,304530015B,Gionstraße 15B,"94036",Heining,C
Gionstraße,304530030A,Gionstraße 30A,"94036",Heining,C
Rittsteiger Straße,306940017B,Rittsteiger Straße 17B,"94036",Heining,C
Gionstraße,304530010A,Gionstraße 10A,"94036",Heining,C
Rittsteiger Straße,306940017A,Rittsteiger Straße 17A,"94036",Heining,C
Schaldinger Straße,"307080007",Schaldinger Straße 7,"94036",Schalding r.d.D.,C
Emerenz-Meier-Straße,"330500048",Emerenz-Meier-Straße 48,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870028",Ludwig-Schmidseder-Straße 28,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870026",Ludwig-Schmidseder-Straße 26,"94036",Heining,C
Eichetstraße,"304090011",Eichetstraße 11,"94036",Neustift,C
Eichetstraße,"304090051",Eichetstraße 51,"94036",Neustift,C
Eichetstraße,"304090049",Eichetstraße 49,"94036",Neustift,C
Eichetstraße,"304090053",Eichetstraße 53,"94036",Neustift,C
Eichetstraße,"304090047",Eichetstraße 47,"94036",Neustift,C
Eichetstraße,"304090045",Eichetstraße 45,"94036",Neustift,C
Eichetstraße,304090041A,Eichetstraße 41A,"94036",Neustift,C
Eichetstraße,"304090043",Eichetstraße 43,"94036",Neustift,C
Senefelderstraße,"275870040",Senefelderstraße 40,"94036",Rittsteig,C
Anrichterstraße,"303300047",Anrichterstraße 47,"94036",Heining,C
Eichetstraße,"304090006",Eichetstraße 6,"94036",Neustift,C
Eichetstraße,"304090004",Eichetstraße 4,"94036",Neustift,C
Eichetstraße,"304090002",Eichetstraße 2,"94036",Neustift,C
Eichetstraße,"304090008",Eichetstraße 8,"94036",Neustift,C
Peter-Rosegger-Straße,"331070020",Peter-Rosegger-Straße 20,"94036",Neustift,C
Peter-Rosegger-Straße,"331070022",Peter-Rosegger-Straße 22,"94036",Neustift,C
Peter-Rosegger-Straße,"331070031",Peter-Rosegger-Straße 31,"94036",Neustift,C
Eichetstraße,"304090014",Eichetstraße 14,"94036",Neustift,C
Eichetstraße,"304090012",Eichetstraße 12,"94036",Neustift,C
Senefelderstraße,275870028A,Senefelderstraße 28A,"94036",Rittsteig,C
Senefelderstraße,"275870038",Senefelderstraße 38,"94036",Rittsteig,C
Eichetstraße,"304090010",Eichetstraße 10,"94036",Neustift,C
Senefelderstraße,"275870018",Senefelderstraße 18,"94036",Rittsteig,C
Senefelderstraße,"275870020",Senefelderstraße 20,"94036",Rittsteig,C
Senefelderstraße,"275870032",Senefelderstraße 32,"94036",Rittsteig,C
Eichetstraße,"304090020",Eichetstraße 20,"94036",Neustift,C
Eichetstraße,"304090022",Eichetstraße 22,"94036",Neustift,C
Eichetstraße,"304090016",Eichetstraße 16,"94036",Neustift,C
Senefelderstraße,275870032A,Senefelderstraße 32A,"94036",Rittsteig,C
Senefelderstraße,"275870030",Senefelderstraße 30,"94036",Rittsteig,C
Eichetstraße,"304090018",Eichetstraße 18,"94036",Neustift,C
Eichetstraße,"304090024",Eichetstraße 24,"94036",Neustift,C
Eichetstraße,"304090026",Eichetstraße 26,"94036",Neustift,C
Reinhard-Raffalt-Straße,"331120035",Reinhard-Raffalt-Straße 35,"94036",Rittsteig,C
Reinhard-Raffalt-Straße,"331120012",Reinhard-Raffalt-Straße 12,"94036",Rittsteig,C
Reinhard-Raffalt-Straße,"331120031",Reinhard-Raffalt-Straße 31,"94036",Rittsteig,C
Reinhard-Raffalt-Straße,"331120014",Reinhard-Raffalt-Straße 14,"94036",Rittsteig,C
Reinhard-Raffalt-Straße,"331120010",Reinhard-Raffalt-Straße 10,"94036",Rittsteig,C
Reinhard-Raffalt-Straße,"331120033",Reinhard-Raffalt-Straße 33,"94036",Rittsteig,C
Senefelderstraße,"275870001",Senefelderstraße 1,"94036",Rittsteig,C
Reinhard-Raffalt-Straße,"331120008",Reinhard-Raffalt-Straße 8,"94036",Rittsteig,C
Ludwig-Schmidseder-Straße,"330870014",Ludwig-Schmidseder-Straße 14,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870012",Ludwig-Schmidseder-Straße 12,"94036",Heining,C
Emerenz-Meier-Straße,"330500015",Emerenz-Meier-Straße 15,"94036",Heining,C
Oberöder Weg,"306470028",Oberöder Weg 28,"94036",Heining,C
Gionstraße,"304530006",Gionstraße 6,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870016",Ludwig-Schmidseder-Straße 16,"94036",Heining,C
Oberöder Weg,"306470030",Oberöder Weg 30,"94036",Heining,C
Oberöder Weg,"306470044",Oberöder Weg 44,"94036",Heining,C
Oberöder Weg,"306470046",Oberöder Weg 46,"94036",Heining,C
Gionstraße,304530010B,Gionstraße 10B,"94036",Heining,C
Gionstraße,"304530004",Gionstraße 4,"94036",Heining,C
Emerenz-Meier-Straße,"330500018",Emerenz-Meier-Straße 18,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870032",Ludwig-Schmidseder-Straße 32,"94036",Heining,C
Emerenz-Meier-Straße,"330500010",Emerenz-Meier-Straße 10,"94036",Heining,C
Schaldinger Straße,"307080015",Schaldinger Straße 15,"94036",Schalding r.d.D.,C
Oberöder Weg,"306470023",Oberöder Weg 23,"94036",Heining,C
Oberöder Weg,"306470011",Oberöder Weg 11,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870030",Ludwig-Schmidseder-Straße 30,"94036",Heining,C
Oberöder Weg,"306470009",Oberöder Weg 9,"94036",Heining,C
Rittsteiger Straße,"306940017",Rittsteiger Straße 17,"94036",Heining,C
Anrichterstraße,"303300006",Anrichterstraße 6,"94036",Heining,C
Gionstraße,304530001G,Gionstraße 1G,"94036",Heining,C
Emerenz-Meier-Straße,"330500016",Emerenz-Meier-Straße 16,"94036",Heining,C
Emerenz-Meier-Straße,"330500014",Emerenz-Meier-Straße 14,"94036",Heining,C
Oberöder Weg,"306470008",Oberöder Weg 8,"94036",Heining,C
Oberöder Weg,306470010B,Oberöder Weg 10B,"94036",Heining,C
Oberöder Weg,306470010A,Oberöder Weg 10A,"94036",Heining,C
Schaldinger Straße,"307080006",Schaldinger Straße 6,"94036",Schalding r.d.D.,C
Winzerleite,"308040004",Winzerleite 4,"94036",Heining,C
Gionstraße,"304530010",Gionstraße 10,"94036",Heining,C
Oberöder Weg,"306470034",Oberöder Weg 34,"94036",Heining,C
Reisacher Weg,"306850002",Reisacher Weg 2,"94036",Heining,C
Emerenz-Meier-Straße,"330500013",Emerenz-Meier-Straße 13,"94036",Heining,C
Rittsteiger Straße,"306940019",Rittsteiger Straße 19,"94036",Heining,C
Anrichterstraße,"303300004",Anrichterstraße 4,"94036",Heining,C
Emerenz-Meier-Straße,"330500011",Emerenz-Meier-Straße 11,"94036",Heining,C
Rittsteiger Straße,"306940021",Rittsteiger Straße 21,"94036",Heining,C
Gionstraße,304530006B,Gionstraße 6B,"94036",Heining,C
Gionstraße,"304530008",Gionstraße 8,"94036",Heining,C
Gionstraße,304530006A,Gionstraße 6A,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870020",Ludwig-Schmidseder-Straße 20,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870018",Ludwig-Schmidseder-Straße 18,"94036",Heining,C
Anrichterstraße,"303300014",Anrichterstraße 14,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870002",Ludwig-Schmidseder-Straße 2,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870004",Ludwig-Schmidseder-Straße 4,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870006",Ludwig-Schmidseder-Straße 6,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870010",Ludwig-Schmidseder-Straße 10,"94036",Heining,C
Ludwig-Schmidseder-Straße,"330870008",Ludwig-Schmidseder-Straße 8,"94036",Heining,C
Gionstraße,304530001E,Gionstraße 1E,"94036",Heining,C
Gionstraße,304530014D,Gionstraße 14D,"94036",Heining,C
Reisacher Weg,"306850006",Reisacher Weg 6,"94036",Heining,C
Emerenz-Meier-Straße,"330500026",Emerenz-Meier-Straße 26,"94036",Heining,C
Gionstraße,304530014C,Gionstraße 14C,"94036",Heining,C
Reisacher Weg,"306850008",Reisacher Weg 8,"94036",Heining,C
Reisacher Weg,"306850003",Reisacher Weg 3,"94036",Heining,C
Reisacher Weg,"306850010",Reisacher Weg 10,"94036",Heining,C
Anrichterstraße,"303300012",Anrichterstraße 12,"94036",Heining,C
Reisacher Weg,"306850004",Reisacher Weg 4,"94036",Heining,C
Emerenz-Meier-Straße,"330500028",Emerenz-Meier-Straße 28,"94036",Heining,C
Gionstraße,304530001C,Gionstraße 1C,"94036",Heining,C
Gionstraße,304530001D,Gionstraße 1D,"94036",Heining,C
Gionstraße,304530012G,Gionstraße 12G,"94036",Heining,C
Reisacher Weg,"306850012",Reisacher Weg 12,"94036",Heining,C
Emerenz-Meier-Straße,"330500020",Emerenz-Meier-Straße 20,"94036",Heining,C
Emerenz-Meier-Straße,"330500022",Emerenz-Meier-Straße 22,"94036",Heining,C
Gionstraße,304530014B,Gionstraße 14B,"94036",Heining,C
Emerenz-Meier-Straße,"330500024",Emerenz-Meier-Straße 24,"94036",Heining,C
Anrichterstraße,303300012A,Anrichterstraße 12A,"94036",Heining,C
Emerenz-Meier-Straße,"330500004",Emerenz-Meier-Straße 4,"94036",Heining,C
Gionstraße,304530012F,Gionstraße 12F,"94036",Heining,C
Anrichterstraße,"303300008",Anrichterstraße 8,"94036",Heining,C
Rittsteiger Straße,306940015K,Rittsteiger Straße 15K,"94036",Heining,C
Emerenz-Meier-Straße,"330500006",Emerenz-Meier-Straße 6,"94036",Heining,C
Gionstraße,304530012E,Gionstraße 12E,"94036",Heining,C
Gionstraße,304530001B,Gionstraße 1B,"94036",Heining,C
Emerenz-Meier-Straße,"330500008",Emerenz-Meier-Straße 8,"94036",Heining,C
Heininger Straße,"304890068",Heininger Straße 68,"94036",Heining,C
Heininger Straße,"304890070",Heininger Straße 70,"94036",Heining,C
Oberöder Weg,306470019A,Oberöder Weg 19A,"94036",Heining,C
Emerenz-Meier-Straße,"330500012",Emerenz-Meier-Straße 12,"94036",Heining,C
Anrichterstraße,"303300010",Anrichterstraße 10,"94036",Heining,C
Oberöder Weg,"306470021",Oberöder Weg 21,"94036",Heining,C
Brandweg,"303630028",Brandweg 28,"94036",Neustift,C
Brandweg,"303630032",Brandweg 32,"94036",Neustift,C
Fürstenzeller Straße,"330600039",Fürstenzeller Straße 39,"94036",Neustift,C
Fürstenzeller Straße,"330600033",Fürstenzeller Straße 33,"94036",Neustift,C
Brandweg,303630019B,Brandweg 19B,"94036",Neustift,C
Fürstenzeller Straße,"330600031",Fürstenzeller Straße 31,"94036",Neustift,C
Schreinerholzweg,"307270001",Schreinerholzweg 1,"94036",Neustift,C
Schreinerholzweg,"307270004",Schreinerholzweg 4,"94036",Neustift,C
Medienstraße,"323190008",Medienstraße 8,"94036",Neustift,C
Gutenbergstraße,"321380014",Gutenbergstraße 14,"94036",Neustift,C
Gutenbergstraße,"321380008",Gutenbergstraße 8,"94036",Neustift,C
Gutenbergstraße,"321380012",Gutenbergstraße 12,"94036",Neustift,C
Medienstraße,"323190010",Medienstraße 10,"94036",Neustift,C
Gutenbergstraße,"321380011",Gutenbergstraße 11,"94036",Neustift,C
Rößlerhofweg,"331180006",Rößlerhofweg 6,"94036",Neustift,C
Rößlerhofweg,"331180001",Rößlerhofweg 1,"94036",Neustift,C
Richterstraße,306910027A,Richterstraße 27A,"94036",Neustift,C
Richterstraße,"306910027",Richterstraße 27,"94036",Neustift,C
Heininger Straße,"304890029",Heininger Straße 29,"94036",Heining,C
Alte Poststraße,"303050037",Alte Poststraße 37,"94036",Neustift,C
